Tahun,Periode,Provinsi,Pemda,Akun,Anggaran,Realisasi,Persentase
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Belanja Bantuan Keuangan,181215654342.0,21197624080.0,11.7
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Belanja Bunga,3284990972.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Belanja Subsidi,1000000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Belanja Hibah,31051358103.0,1977041116.0,6.37
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Belanja Bantuan Sosial,2800600000.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Belanja Tidak Terduga,3200000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Pembiayaan Daerah,37465951412.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Penerimaan Pembiayaan Daerah,54495344928.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,11495344928.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,43000000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Pengeluaran Pembiayaan Daerah,17029393516.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Penyertaan Modal Daerah,1500000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Tulang Bawang,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,15529393516.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Way Kanan,Pendapatan Daerah,1217709173537.0,177982164821.66,14.62
2026,4,Provinsi Lampung,Kab. Way Kanan,PAD,99910054570.0,18492591857.66,18.51
2026,4,Provinsi Lampung,Kab. Way Kanan,Pajak Daerah,46148447460.0,13112645779.02,28.41
2026,4,Provinsi Lampung,Kab. Way Kanan,Retribusi Daerah,46761607110.0,391818305.0,0.84
2026,4,Provinsi Lampung,Kab. Way Kanan,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,4600000000.0,3961025567.75,86.11
2026,4,Provinsi Lampung,Kab. Way Kanan,Lain-Lain PAD yang Sah,2400000000.0,1027102205.89,42.8
2026,4,Provinsi Lampung,Kab. Way Kanan,TKDD,1042937399000.0,154910066711.0,14.85
2026,4,Provinsi Lampung,Kab. Way Kanan,Pendapatan Transfer Pemerintah Pusat,1042937399000.0,154910066711.0,14.85
2026,4,Provinsi Lampung,Kab. Way Kanan,Pendapatan Lainnya,74861719967.0,4579506253.0,6.12
2026,4,Provinsi Lampung,Kab. Way Kanan,Pendapatan Transfer Antar Daerah,74861719967.0,4579506253.0,6.12
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Daerah,1220209173537.0,254503966043.0,20.86
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Pegawai,587038659793.0,184129840960.0,31.37
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Pegawai,587038659793.0,184129840960.0,31.37
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Barang dan Jasa,302212057393.0,48017043807.0,15.89
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Barang dan Jasa,302212057393.0,48017043807.0,15.89
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Modal,42719910343.0,992342920.0,2.32
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Modal,42719910343.0,992342920.0,2.32
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Lainnya,288238546008.0,21364738356.0,7.41
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Bagi Hasil,4854844746.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Bantuan Keuangan,252028806000.0,20315238356.0,8.06
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Subsidi,1500000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Hibah,24854895262.0,1049500000.0,4.22
2026,4,Provinsi Lampung,Kab. Way Kanan,Belanja Tidak Terduga,5000000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Way Kanan,Pembiayaan Daerah,2500000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Way Kanan,Penerimaan Pembiayaan Daerah,5000000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Way Kanan,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,5000000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Way Kanan,Pengeluaran Pembiayaan Daerah,2500000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kab. Way Kanan,Penyertaan Modal Daerah,2500000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kota Bandar Lampung,Pendapatan Daerah,2658458909700.0,432342865462.84,16.26
2026,4,Provinsi Lampung,Kota Bandar Lampung,PAD,1129076270800.0,272233760381.84,24.11
2026,4,Provinsi Lampung,Kota Bandar Lampung,Pajak Daerah,945000000000.0,248174881982.2,26.26
2026,4,Provinsi Lampung,Kota Bandar Lampung,Retribusi Daerah,49158567445.0,4966364894.0,10.1
2026,4,Provinsi Lampung,Kota Bandar Lampung,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,15084284355.0,8270261393.32,54.83
2026,4,Provinsi Lampung,Kota Bandar Lampung,Lain-Lain PAD yang Sah,119833419000.0,10822252112.32,9.03
2026,4,Provinsi Lampung,Kota Bandar Lampung,TKDD,1334141325000.0,160109105081.0,12.0
2026,4,Provinsi Lampung,Kota Bandar Lampung,Pendapatan Transfer Pemerintah Pusat,1334141325000.0,160109105081.0,12.0
2026,4,Provinsi Lampung,Kota Bandar Lampung,Pendapatan Lainnya,195241313900.0,0.0,0.0
2026,4,Provinsi Lampung,Kota Bandar Lampung,Pendapatan Transfer Antar Daerah,195241313900.0,0.0,0.0
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Daerah,2813185334550.0,340847807907.92,12.12
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Pegawai,1166325752287.3,184372548953.0,15.81
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Pegawai,1166325752287.3,184372548953.0,15.81
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Barang dan Jasa,1250687297346.6,137355174950.24,10.98
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Barang dan Jasa,1250687297346.6,137355174950.24,10.98
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Modal,241053468581.09,9447669323.68,3.92
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Modal,241053468581.09,9447669323.68,3.92
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Lainnya,155118816335.0,9672414681.0,6.24
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Bunga,14000000000.0,1352214681.0,9.66
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Subsidi,3166667620.0,306200000.0,9.67
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Hibah,114088279954.0,5724000000.0,5.02
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Bantuan Sosial,5863868761.0,0.0,0.0
2026,4,Provinsi Lampung,Kota Bandar Lampung,Belanja Tidak Terduga,18000000000.0,2290000000.0,12.72
2026,4,Provinsi Lampung,Kota Bandar Lampung,Pembiayaan Daerah,154726424850.0,0.0,0.0
2026,4,Provinsi Lampung,Kota Bandar Lampung,Penerimaan Pembiayaan Daerah,243726424850.0,0.0,0.0
2026,4,Provinsi Lampung,Kota Bandar Lampung,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,16000000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kota Bandar Lampung,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,227726424850.0,0.0,0.0
2026,4,Provinsi Lampung,Kota Bandar Lampung,Pengeluaran Pembiayaan Daerah,89000000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kota Bandar Lampung,Penyertaan Modal Daerah,39000000000.0,0.0,0.0
2026,4,Provinsi Lampung,Kota Bandar Lampung,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,50000000000.0,0.0,0.0
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Pendapatan Daerah,71450673065697.0,7312357714388.0,10.23
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,PAD,57670647712697.0,6505358452388.0,11.28
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Pajak Daerah,49898218773411.0,5296260832617.0,10.61
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Retribusi Daerah,2214853656242.0,201170148774.0,9.08
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,876020190232.0,2690630000.0,0.31
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Lain-Lain PAD yang Sah,4681555092812.0,1005236840997.0,21.47
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,TKDD,11159480293000.0,806999262000.0,7.23
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Pendapatan Transfer Pemerintah Pusat,11159480293000.0,806999262000.0,7.23
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Pendapatan Lainnya,2620545060000.0,0.0,0.0
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Pendapatan Hibah,2620545060000.0,0.0,0.0
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Daerah,74285299931740.0,9877987956580.0,13.3
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Pegawai,21431736563104.0,4965976823698.0,23.17
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Pegawai,21431736563104.0,4965976823698.0,23.17
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Barang dan Jasa,28998168578186.0,3376445567220.0,11.64
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Barang dan Jasa,28998168578186.0,3376445567220.0,11.64
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Modal,10164767414640.0,40281007662.0,0.4
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Modal,10164767414640.0,40281007662.0,0.4
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Lainnya,13690627375810.0,1495284558000.0,10.92
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Bantuan Keuangan,195283179400.0,0.0,0.0
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Bunga,120400000000.0,31697220000.0,26.33
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Subsidi,5277927322600.0,112752640000.0,2.14
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Hibah,2801230357390.0,344913430000.0,12.31
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Bantuan Sosial,4581666540583.0,1005921268000.0,21.96
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Belanja Tidak Terduga,714119975837.0,0.0,0.0
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Pembiayaan Daerah,2834626866043.0,756806900000.0,26.7
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Penerimaan Pembiayaan Daerah,9875623866043.0,1000008900000.0,10.13
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,5052674866043.0,1000000000000.0,19.79
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Penerimaan Kembali Pemberian Pinjaman Daerah,0.0,8900000.0,0.0
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,4822949000000.0,0.0,0.0
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Pengeluaran Pembiayaan Daerah,7040997000000.0,243202000000.0,3.45
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Penyertaan Modal Daerah,5230567000000.0,0.0,0.0
2026,4,Provinsi DKI Jakarta,Provinsi DKI Jakarta,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,1810430000000.0,243202000000.0,13.43
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Pendapatan Daerah,2723067820071.0,647735533074.0,23.79
2026,4,Provinsi Jawa Barat,Kab. Kuningan,PAD,460573884538.0,53873773069.0,11.7
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Pajak Daerah,228280617091.0,13117575766.0,5.75
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Retribusi Daerah,209247741378.0,33094735806.0,15.82
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,7497772772.0,4405506970.0,58.76
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Lain-Lain PAD yang Sah,15547753297.0,3255954527.0,20.94
2026,4,Provinsi Jawa Barat,Kab. Kuningan,TKDD,2091137618000.0,586039001129.0,28.02
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Pendapatan Transfer Pemerintah Pusat,2091137618000.0,586039001129.0,28.02
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Pendapatan Lainnya,171356317533.0,7822758876.0,4.57
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,49041409983.0,7822758876.0,15.95
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Pendapatan Transfer Antar Daerah,122314907550.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Daerah,2735885274164.0,459229705671.0,16.79
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Pegawai,1276775785631.0,334131442357.0,26.17
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Pegawai,1276775785631.0,334131442357.0,26.17
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Barang dan Jasa,770041566889.0,75469869909.0,9.8
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Barang dan Jasa,770041566889.0,75469869909.0,9.8
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Modal,148520687110.0,1125982749.0,0.76
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Modal,148520687110.0,1125982749.0,0.76
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Lainnya,540547234534.0,48502410656.0,8.97
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Bagi Hasil,14658000000.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Bantuan Keuangan,429858022000.0,42014706656.0,9.77
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Bunga,7927124284.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Hibah,63522737250.0,3157350000.0,4.97
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Bantuan Sosial,8581351000.0,2003652000.0,23.35
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Belanja Tidak Terduga,16000000000.0,1326702000.0,8.29
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Pembiayaan Daerah,12817454093.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Penerimaan Pembiayaan Daerah,31317454093.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,31317454093.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Pengeluaran Pembiayaan Daerah,18500000000.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Pembentukan Dana Cadangan,0.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Kuningan,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,18500000000.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Pendapatan Daerah,2974983851132.0,545609995935.0,18.34
2026,4,Provinsi Jawa Barat,Kab. Majalengka,PAD,673336768843.0,87054036482.0,12.93
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Pajak Daerah,261979742932.0,60232919783.0,22.99
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Retribusi Daerah,392251137643.0,23957184392.0,6.11
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,8089725151.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Lain-Lain PAD yang Sah,11016163117.0,2863932307.0,26.0
2026,4,Provinsi Jawa Barat,Kab. Majalengka,TKDD,2162737080000.0,448855138425.0,20.75
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Pendapatan Transfer Pemerintah Pusat,2162737080000.0,448855138425.0,20.75
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Pendapatan Lainnya,138910002289.0,9700821028.0,6.98
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Pendapatan Transfer Antar Daerah,138910002289.0,9700821028.0,6.98
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Daerah,2989983851132.0,535209404000.0,17.9
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Pegawai,1432709063185.1,399039952643.0,27.85
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Pegawai,1432709063185.1,399039952643.0,27.85
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Barang dan Jasa,815932686375.85,93684412132.0,11.48
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Barang dan Jasa,815932686375.85,93684412132.0,11.48
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Modal,211189807721.0,929278497.0,0.44
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Modal,211189807721.0,929278497.0,0.44
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Lainnya,530152293850.0,41555760728.0,7.84
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Bagi Hasil,28002016450.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Bantuan Keuangan,452774337400.0,41504113228.0,9.17
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Hibah,40838940000.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Bantuan Sosial,3537000000.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Belanja Tidak Terduga,5000000000.0,51647500.0,1.03
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Pembiayaan Daerah,15000000000.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Penerimaan Pembiayaan Daerah,15000000000.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,15000000000.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Pencairan Dana Cadangan,0.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Pengeluaran Pembiayaan Daerah,0.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Majalengka,Penyertaan Modal Daerah,0.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Pendapatan Daerah,2458507456988.0,643131674336.0,26.16
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,PAD,1037207403398.0,234970325489.0,22.65
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Pajak Daerah,713641619059.0,169069008374.0,23.69
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Retribusi Daerah,305352506459.0,64656206134.0,21.17
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,7935457235.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Lain-Lain PAD yang Sah,10277820645.0,1245110981.0,12.11
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,TKDD,1293852640000.0,387335249179.0,29.94
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Pendapatan Transfer Pemerintah Pusat,1293852640000.0,387335249179.0,29.94
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Pendapatan Lainnya,127447413590.0,20826099668.0,16.34
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Pendapatan Transfer Antar Daerah,127447413590.0,20826099668.0,16.34
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Belanja Daerah,2483015964541.0,461706055405.0,18.59
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Belanja Pegawai,1059319390208.0,294721666306.0,27.82
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Belanja Pegawai,1059319390208.0,294721666306.0,27.82
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Belanja Barang dan Jasa,853358056850.87,79286304114.0,9.29
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Belanja Barang dan Jasa,853358056850.87,79286304114.0,9.29
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Belanja Modal,169644749849.13,27359811785.0,16.13
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Belanja Modal,169644749849.13,27359811785.0,16.13
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Belanja Lainnya,400693767633.0,60338273200.0,15.06
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Belanja Bagi Hasil,47829710084.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Belanja Bantuan Keuangan,284341478600.0,55140568200.0,19.39
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Belanja Hibah,37544290000.0,5197705000.0,13.84
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Belanja Tidak Terduga,30978288949.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Pembiayaan Daerah,24508507553.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Penerimaan Pembiayaan Daerah,29508507553.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,29508507553.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Pengeluaran Pembiayaan Daerah,5000000000.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Purwakarta,Penyertaan Modal Daerah,5000000000.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Subang,Pendapatan Daerah,2653039935989.0,343595337086.0,12.95
2026,4,Provinsi Jawa Barat,Kab. Subang,PAD,1045423115470.0,163261171086.0,15.62
2026,4,Provinsi Jawa Barat,Kab. Subang,Pajak Daerah,565779310506.0,150200675120.0,26.55
2026,4,Provinsi Jawa Barat,Kab. Subang,Retribusi Daerah,242872138191.0,6513857036.0,2.68
2026,4,Provinsi Jawa Barat,Kab. Subang,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,24185833391.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Subang,Lain-Lain PAD yang Sah,212585833382.0,6546638930.0,3.08
2026,4,Provinsi Jawa Barat,Kab. Subang,TKDD,1434130772000.0,180334166000.0,12.57
2026,4,Provinsi Jawa Barat,Kab. Subang,Pendapatan Transfer Pemerintah Pusat,1434130772000.0,180334166000.0,12.57
2026,4,Provinsi Jawa Barat,Kab. Subang,Pendapatan Lainnya,173486048519.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Subang,Pendapatan Transfer Antar Daerah,173486048519.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Daerah,2764586534445.0,520951220062.0,18.84
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Pegawai,1258566232016.0,377233984902.0,29.97
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Pegawai,1258566232016.0,377233984902.0,29.97
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Barang dan Jasa,718277196536.4,78129700362.0,10.88
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Barang dan Jasa,718277196536.4,78129700362.0,10.88
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Modal,260273280435.6,2329629827.0,0.9
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Modal,260273280435.6,2329629827.0,0.9
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Lainnya,527469825457.0,63257904971.0,11.99
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Bagi Hasil,74409521957.0,22322832000.0,30.0
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Bantuan Keuangan,388531986500.0,30848027525.0,7.94
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Hibah,52312317000.0,8485234000.0,16.22
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Bantuan Sosial,2216000000.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Subang,Belanja Tidak Terduga,10000000000.0,1601811446.0,16.02
2026,4,Provinsi Jawa Barat,Kab. Subang,Pembiayaan Daerah,,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Subang,Penerimaan Pembiayaan Daerah,111546598456.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Subang,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,111546598456.0,0.0,0.0
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Pendapatan Daerah,3993026574324.0,845053319030.0,21.16
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,PAD,903914274440.0,187046018282.0,20.69
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Pajak Daerah,496526168933.0,116863840481.0,23.54
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Retribusi Daerah,247564088988.0,61598862732.0,24.88
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,11202474953.0,3108251257.0,27.75
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Lain-Lain PAD yang Sah,148621541566.0,5475063812.0,3.68
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,TKDD,2837677216000.0,642116299948.0,22.63
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Pendapatan Transfer Pemerintah Pusat,2837677216000.0,642116299948.0,22.63
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Pendapatan Lainnya,251435083884.0,15891000800.0,6.32
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,8000000000.0,2422793281.0,30.28
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Pendapatan Transfer Antar Daerah,243435083884.0,13468207519.0,5.53
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Belanja Daerah,4061610732085.0,669968226231.0,16.5
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Belanja Pegawai,1512456644044.0,368344265362.0,24.35
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Belanja Pegawai,1512456644044.0,368344265362.0,24.35
2026,4,Provinsi Jawa Barat,Kab. Sukabumi,Belanja Barang dan Jasa,1218457228655.0,200964312722.0,16.49
